0,1,2
309,1,1
310,1,1
310,130,1
310,517,1
310,1551,1
311,1,1
311,619,1
311,287,1
311,738,1
312,1,1
312,67,1
312,313,1
312,667,-1
312,738,1
313,1,1
313,67,1
313,312,1
313,738,1
314,1,1
314,42,1
314,260,1
315,1,1
316,1,1
316,124,1
316,738,1
316,503,1
316,1525,1
317,1,1
318,1,1
1860,1,1
1860,253,1
1860,330,1
1860,738,1
1860,653,1
319,1,1
319,30,1
319,50,1
319,253,1
319,738,1
320,1,1
320,628,1
321,1,1
322,1,1
323,1,1
323,10,1
323,46,1
323,124,-1
323,251,1
323,326,1
323,513,1
323,516,1
323,1142,1
323,527,1
323,556,1
323,856,1
323,1943,1
324,1,1
325,1,1
326,1,1
326,117,1
326,124,1
326,125,1
326,126,1
326,323,1
326,327,1
326,539,1
326,503,1
326,1944,1
326,1945,1
326,685,1
326,556,1
326,799,1
326,661,1
326,1946,1
327,1,1
327,326,1
327,738,1
327,784,1
328,1,1
328,50,1
329,1,1
329,126,1
329,130,1
329,138,1
329,648,1
329,775,1
329,503,1
329,784,1
330,1,1
330,12,1
330,18,1
330,19,1
330,40,1
330,46,1
330,50,1
330,770,1
330,616,1
330,124,1
330,126,1
330,128,1
330,130,1
330,131,1
330,511,1
330,206,1
330,765,1
330,1860,1
330,354,1
330,365,1
330,439,1
330,513,1
330,724,1
330,726,1
330,897,1
330,516,1
330,517,1
330,1134,1
330,805,1
330,1648,1
330,849,1
330,521,1
330,523,1
330,500,1
330,901,1
330,881,1
330,527,1
330,756,1
330,530,1
330,778,1
330,1158,1
330,1165,1
330,1168,1
330,736,1
330,738,1
330,739,1
330,536,1
330,544,1
330,1386,1
330,545,1
330,1327,1
330,1947,1
330,556,1
330,1657,-1
330,1208,1
330,1686,1
330,917,1
330,1239,1
330,567,1
330,1948,1
330,653,1
330,581,1
330,936,1
330,629,1
330,1289,-1
330,888,1
330,1949,1
330,1124,1
330,795,1
330,1950,1
330,1434,1
330,753,1
330,1951,1
330,1952,1
330,1953,1
330,1306,1
330,717,1
330,1954,1
330,1728,1
330,1955,1
331,1,1
331,126,1
331,128,1
331,727,1
331,501,1
331,556,1
331,632,1
332,1,1
332,41,1
332,126,1
332,556,1
333,1,1
333,912,1
334,1,1
334,35,1
335,1,1
335,34,1
335,126,1
335,727,1
335,811,1
336,1,1
336,34,1
336,36,1
336,40,1
336,47,1
336,78,1
336,82,1
336,138,1
336,161,1
336,170,1
336,180,1
336,223,1
336,344,1
336,371,1
336,402,1
336,1648,1
336,521,1
336,522,1
336,1139,1
336,620,1
336,739,1
336,536,1
336,1196,1
336,1510,1
336,671,1
336,690,1
336,703,1
336,1956,1
336,572,-1
336,1332,1
336,1219,1
336,1957,1
336,627,1
336,1248,1
336,629,1
336,1958,1
336,1595,1
336,1404,1
336,1959,1
336,1960,1
336,1961,1
336,1962,1
336,1963,1
336,1964,1
336,1965,1
337,1,1
337,40,1
337,43,1
337,46,1
337,122,1
337,255,1
337,270,1
337,356,1
337,764,1
337,514,1
337,648,-1
337,1002,1
337,736,1
337,932,1
337,939,1
337,953,1
337,979,1
337,1966,1
337,1967,1
337,1968,1
338,1,1
339,1,1
339,107,1
339,122,1
339,130,1
339,1870,1
340,1,1
340,34,1
340,48,1
340,126,1
340,130,1
340,439,1
340,519,1
340,694,1
340,503,1
340,1739,1
340,780,1
340,629,1
340,1281,1
340,1969,1
340,1970,1
341,1,1
341,27,1
341,35,1
341,40,1
341,43,1
341,124,1
341,125,1
341,126,1
341,997,1
341,850,1
341,738,1
341,1196,1
341,1601,1
341,930,1
341,786,1
341,1011,1
341,1534,1
341,1014,1
341,1840,1
341,507,1
341,1124,1
341,819,1
341,1971,1
342,1,1
342,770,1
342,122,1
342,523,1
343,1,1
344,1,1
344,46,1
344,124,1
344,336,1
345,1,1
346,1,1
346,224,1
346,620,1
346,866,1
347,1,1
347,539,1
347,1219,1
347,1972,1
348,1,1
348,1055,1
349,1,1
349,1727,1
350,1,1
350,917,1
350,653,1
351,1,1
352,1,1
352,1973,1
353,1,1
353,726,1
353,1055,1
354,1,1
354,10,1
354,40,1
354,46,1
354,128,1
354,130,1
354,161,1
354,216,1
354,765,1
354,287,1
354,330,1
354,764,1
354,515,1
354,805,1
354,899,1
354,521,1
354,1141,1
354,527,1
354,530,1
354,501,1
354,1002,1
354,736,1
354,536,1
354,1196,1
354,1203,1
354,539,1
354,540,1
354,541,1
354,1327,1
354,1312,1
354,1591,1
354,913,1
354,1974,1
354,779,1
354,1691,1
354,740,1
354,623,1
354,742,1
354,567,1
354,1929,1
354,653,1
354,627,1
354,628,1
354,655,1
354,629,1
354,811,1
354,632,1
354,1597,1
354,872,1
354,1975,-1
354,1976,1
354,1977,1
354,1978,1
355,1,1
356,1,1
356,337,1
356,843,1
356,1629,1
357,1,1
358,1,1
358,968,1
358,1055,1
359,1,1
359,34,1
359,625,1
359,653,1
359,1979,1
360,1,1
360,361,1
1727,1,1
1727,140,1
1727,224,1
1727,349,1
1727,1641,1
1727,1980,1
361,1,1
361,27,1
361,138,1
361,161,1
361,360,1
361,620,1
361,503,1
361,933,1
361,1564,1
361,627,1
361,629,1
361,1222,1
361,1981,1
362,1,1
363,1,1
363,10,1
363,627,1
364,1,1
364,411,1
364,536,1
364,1982,1
364,1807,1
364,1983,1
365,1,1
365,127,1
365,330,1
365,727,1
365,805,1
365,899,1
365,620,1
365,669,1
365,1208,1
365,742,1
365,922,1
365,1210,1
365,653,1
365,1054,1
365,635,1
365,1616,1
365,1984,1
365,1985,1
365,1986,1
365,1987,1
365,1988,1
365,1989,1
365,1990,1
365,1991,1
365,1976,1
365,1992,1
365,1993,1
365,1994,1
365,1995,1
365,1996,1
365,1997,1
366,1,1
366,1993,1
366,1998,1
367,1,1
367,375,1
367,1471,1
367,1999,1
368,1,1
368,530,1
368,670,1
368,1124,1
368,2000,1
369,1,1
369,50,1
369,1210,1
369,1246,1
369,979,1
369,1624,1
369,2001,1
369,2002,1
369,2003,1
369,2004,1
370,1,1
371,1,1
371,336,1
371,491,1
371,848,1
371,1147,1
371,1208,1
371,851,1
371,1686,1
371,1707,1
371,917,1
371,936,1
371,2005,1
371,749,1
371,1864,1
371,2006,1
371,1977,1
371,2007,1
372,1,1
372,866,1
373,1,1
373,46,1
373,1174,1
373,2008,1
373,2009,1
374,1,1
374,126,1
374,138,1
374,1648,1
374,736,1
374,739,1
374,1657,-1
374,2010,1
374,2011,1
374,2012,1
374,2013,1
375,1,1
375,35,1
375,42,1
375,132,1
375,135,1
375,249,1
375,367,1
375,1641,1
375,866,1
375,1474,1
376,1,1
376,46,1
376,1132,1
376,1139,1
376,527,1
376,739,1
376,1005,1
376,556,1
377,1,1
378,1,1
378,261,1
378,519,1
382,46,1
382,48,1
382,69,1
382,138,1
382,515,1
382,731,1
382,517,1
382,849,1
382,1152,1
382,1158,1
382,1659,1
382,1379,1
389,50,1
389,126,1
389,131,1
389,620,1
389,738,1
389,536,1
389,539,1
389,798,1
389,912,1
389,928,1
389,2014,1
390,616,1
390,765,1
392,223,1
395,1875,1
398,90,1
399,165,1
399,765,1
399,798,1
399,706,1
401,928,1
402,19,1
402,36,1
402,40,1
402,616,1
402,86,1
402,165,1
402,242,1
402,336,1
402,522,1
402,756,1
402,683,1
402,543,1
402,544,1
402,546,1
402,685,1
402,886,1
402,564,1
402,1398,1
402,928,1
402,759,1
402,828,1
405,521,1
408,180,1
408,522,1
408,523,1
411,364,1
413,798,1
414,1276,1
419,1793,1
419,1265,1
421,165,1
421,526,1
430,143,1
430,765,1
430,516,1
430,519,1
430,523,1
430,501,1
430,565,1
430,2015,1
430,2016,1
431,10,1
431,58,1
431,98,1
431,216,1
431,222,1
431,223,1
431,267,1
431,512,1
431,503,1
431,548,1
431,1731,1
431,767,1
431,2017,1
431,2018,1
431,2019,-1
432,102,1
432,527,1
432,685,1
435,539,1
439,330,1
439,527,1
439,2020,1
444,40,1
445,647,1
445,648,1
450,648,1
452,648,1
454,302,1
454,655,1
456,107,1
456,124,-1
456,248,1
456,499,1
456,675,1
457,655,1
460,124,1
460,287,1
460,738,1
460,541,1
460,1556,1
460,1536,1
462,738,1
463,738,1
476,130,1
482,69,1
482,139,1
482,2021,1
486,634,1
486,635,1
486,1993,1
486,1449,1
487,126,1
487,128,1
487,771,1
487,805,1
487,1679,1
487,628,-1
487,812,1
487,1342,1
487,2022,1
487,2023,1
487,1465,1
487,2024,1
491,128,1
491,1175,1
491,1208,1
491,1598,1
1730,46,1
1730,143,1
1730,522,1
1730,493,1
1730,684,1
1730,563,1
994,40,-1
994,43,1
994,46,1
994,616,1
994,206,1
994,880,1
994,522,1
994,500,1
994,1000,1
994,739,1
994,543,1
994,685,1
994,1432,1
994,562,1
994,985,1
994,712,1
994,1088,1
994,1098,-1
994,2025,1
994,2026,1
994,2027,1
512,7,1
512,46,1
512,58,1
512,98,1
512,208,1
512,765,1
512,431,1
512,516,-1
512,527,1
512,536,1
512,539,1
512,503,1
512,540,1
512,684,1
512,495,1
512,906,1
512,1429,1
512,892,1
512,911,1
512,1652,1
512,556,1
512,563,1
512,703,1
512,2028,1
512,991,1
512,1211,1
512,1870,1
512,597,-1
512,2029,1
512,2030,1
513,7,1
513,46,1
513,50,1
513,206,1
513,221,1
513,228,1
513,242,1
513,243,1
513,246,1
513,255,1
513,323,1
513,330,1
513,897,1
513,1133,1
513,519,1
513,521,1
513,523,1
513,524,1
513,500,1
513,1150,1
513,530,1
513,1156,1
513,735,1
513,501,1
513,736,1
513,536,1
513,537,1
513,503,1
513,545,1
513,1793,1
513,1327,1
513,551,1
513,553,1
513,2031,1
513,1237,1
513,565,1
513,2032,-1
513,1485,1
513,1246,1
513,1619,1
513,2033,1
513,2034,1
513,2035,1
2036,46,1
2036,735,1
2036,541,1
2036,567,1
2036,573,-1
2036,2037,-1
2036,2038,-1
1117,45,1
1117,46,1
1117,48,1
1117,124,-1
1117,138,1
1117,249,1
1117,515,1
1117,1131,1
1117,731,1
1117,849,1
1117,1649,1
1117,2039,1
1117,1151,1
1117,1158,1
1117,1119,1
1117,1194,1
1117,739,1
1117,779,1
1117,1379,1
1117,1208,1
1117,1600,1
1117,1239,1
1117,1719,1
1117,741,1
1117,2040,1
1117,2041,1
1117,2042,1
1117,2043,1
1117,2044,1
724,619,1
724,46,1
724,770,1
724,530,1
724,493,1
724,711,1
764,22,1
764,27,1
764,46,1
764,50,1
764,77,1
764,114,1
764,124,-1
764,126,1
764,253,1
764,274,1
764,278,1
764,283,1
764,298,1
764,337,1
764,354,1
764,897,1
764,516,1
764,1133,1
764,519,1
764,899,1
764,523,1
764,1141,1
764,648,-1
764,501,1
764,778,1
764,903,1
764,736,1
764,1191,1
764,503,1
764,541,1
764,1327,1
764,1591,1
764,913,1
764,807,1
764,916,1
764,781,1
764,854,1
764,624,1
764,1240,1
764,1798,1
764,572,1
764,784,1
764,925,1
764,2045,1
764,1332,1
764,929,1
764,655,1
764,656,1
764,959,1
764,960,1
764,787,1
764,1400,1
764,974,1
764,811,1
764,2046,1
764,1632,1
764,2047,1
764,2048,1
764,2049,1
764,2050,1
764,2051,1
764,2052,1
725,619,1
725,27,1
725,43,1
725,46,1
725,47,-1
725,50,1
725,770,1
725,67,1
725,126,1
725,130,1
725,138,1
725,253,1
725,330,1
725,491,-1
725,726,1
725,518,1
725,772,1
725,521,1
725,530,1
725,670,1
725,738,1
725,623,1
725,784,-1
725,655,1
725,1870,1
725,2053,1
725,659,1
725,1726,1
725,2042,1
725,2054,1
726,27,1
726,40,1
726,46,1
726,50,1
726,770,1
726,124,-1
726,126,1
726,182,1
726,228,1
726,330,1
726,353,1
726,725,1
726,727,1
726,518,1
726,519,1
726,694,1
726,778,1
726,904,1
726,503,1
726,541,1
726,2055,1
726,913,1
726,567,1
726,1008,1
726,1240,1
726,625,1
726,1525,1
726,937,1
726,629,1
726,1124,1
726,1337,1
726,1969,1
726,1870,1
726,1541,1
726,1542,1
726,2056,1
726,2057,1
726,2058,1
726,2059,1
726,2060,1
667,12,1
667,42,1
667,46,1
667,770,1
667,501,1
667,1165,1
667,738,1
667,739,1
667,854,1
667,1329,1
667,786,1
667,1011,1
667,1014,1
667,628,-1
667,981,-1
667,991,1
667,1211,1
667,2061,1
667,2062,1
667,2063,1
667,2064,1
667,2065,1
1385,46,1
1385,616,1
1385,109,1
1385,1324,1
1385,228,1
1385,242,1
1385,648,1
1385,736,1
1385,538,1
1385,683,1
1385,544,1
1385,499,1
1385,557,-1
1385,2066,1
1385,573,-1
1385,1556,1
1385,2067,1
727,46,1
727,50,1
727,770,1
727,122,1
727,126,1
727,138,1
727,180,1
727,331,1
727,335,1
727,365,1
727,726,1
727,515,1
727,516,1
727,517,1
727,805,1
727,522,1
727,524,1
727,500,1
727,775,1
727,756,1
727,501,1
727,1313,1
727,738,1
727,536,1
727,543,1
727,545,1
727,547,1
727,549,1
727,685,1
727,780,1
727,781,1
727,703,1
727,567,1
727,1332,1
727,1564,1
727,934,1
727,1246,1
727,1270,1
727,655,1
727,2068,1
727,2069,1
727,2070,1
727,1513,1
727,2071,1
727,2072,-1
1127,46,1
1128,46,1
1128,765,1
1128,1454,1
1129,46,1
1129,47,1
1129,138,1
1129,382,1
1129,1131,1
1129,898,1
1129,1139,1
1129,773,1
1129,739,1
1129,1201,1
1129,1582,1
1129,1052,1
1129,2073,1
1129,1455,1
1129,2074,1
1129,2075,1
1129,2076,1
1129,2077,1
897,40,1
897,42,1
897,43,1
897,46,1
897,50,1
897,770,1
897,117,1
897,120,1
897,126,1
897,127,1
897,130,1
897,242,1
897,253,1
897,330,1
897,460,1
897,513,1
897,514,1
897,515,1
897,516,1
897,518,1
897,519,1
897,1136,1
897,899,1
897,521,1
897,523,1
897,694,1
897,773,1
897,775,1
897,881,1
897,528,1
897,1207,1
897,530,1
897,735,1
897,904,1
897,669,1
897,670,1
897,736,1
897,738,1
897,503,1
897,549,1
897,911,1
897,912,1
897,1605,1
897,649,1
897,567,1
897,1008,1
897,2015,1
897,1554,1
897,1009,1
897,1555,1
897,705,1
897,2045,1
897,786,-1
897,1571,1
897,1525,1
897,1269,1
897,2078,1
897,787,1
897,981,-1
897,676,-1
897,588,-1
897,1536,1
897,991,1
897,1347,1
897,1933,1
897,2079,1
897,2080,1
897,1952,-1
897,659,1
897,505,1
897,2081,1
897,2082,1
897,2083,1
897,2084,1
897,2085,1
897,2086,1
897,2087,1
514,7,1
514,619,1
514,40,1
514,46,1
514,50,1
514,126,-1
514,143,1
514,337,1
514,897,1
514,517,1
514,518,1
514,521,1
514,1207,1
514,778,1
514,1002,1
514,736,1
514,532,1
514,1120,1
514,539,1
514,541,1
514,550,1
514,1319,1
514,1656,1
514,1387,1
514,783,1
514,1008,1
514,923,1
514,1555,1
514,1114,1
514,595,1
514,1852,1
728,619,1
728,46,1
728,138,1
728,804,1
728,773,1
728,556,1
728,557,-1
728,1016,1
728,2088,1
728,1728,1
728,2089,1
728,2003,1
729,619,1
729,45,1
729,46,1
729,50,1
729,138,1
729,249,1
729,730,1
729,804,1
729,734,1
729,539,1
729,540,1
729,557,-1
729,853,1
729,1711,1
729,575,-1
729,576,-1
729,577,-1
729,578,-1
729,1518,1
729,933,1
729,2074,1
995,46,1
995,532,1
995,1121,1
995,1647,1
995,628,-1
995,2090,1
995,1859,1
771,7,1
771,27,1
771,46,1
771,126,1
771,130,1
771,182,1
771,300,1
771,487,1
771,517,1
771,849,1
771,648,1
771,530,1
771,904,1
771,1175,1
771,1176,1
771,532,1
771,2055,1
771,1861,1
771,1484,1
771,1210,1
771,653,1
771,1219,1
771,2091,1
771,935,1
771,1630,1
771,2092,1
771,2093,1
771,2094,1
771,2042,1
771,2095,1
771,2096,1
771,2097,1
771,2098,1
771,2099,1
730,619,1
730,34,1
730,43,1
730,45,1
730,46,1
730,69,1
730,70,1
730,138,1
730,224,1
730,729,1
730,1131,1
730,731,1
730,1118,1
730,1004,1
730,1201,1
730,1005,1
730,1015,1
730,1052,1
730,745,1
730,1741,1
730,2100,1
730,2101,1
730,2102,-1
730,1543,1
515,7,1
515,12,1
515,619,1
515,34,1
515,43,1
515,46,1
515,48,1
515,50,1
515,770,1
515,666,1
515,109,1
515,1324,1
515,122,1
515,126,1
515,130,1
515,138,1
515,140,1
515,147,1
515,299,1
515,354,1
515,382,1
515,1117,1
515,727,1
515,897,1
515,1130,1
515,516,1
515,518,1
515,1132,1
515,523,1
515,773,1
515,1150,1
515,2039,1
515,1153,1
515,620,1
515,670,1
515,736,1
515,738,1
515,739,1
515,536,1
515,1197,1
515,537,1
515,538,1
515,539,1
515,541,1
515,671,1
515,685,1
515,1692,1
515,783,1
515,810,1
515,2103,1
515,1008,1
515,1532,1
515,928,1
515,1920,1
515,1557,1
515,934,1
515,1015,1
515,965,1
515,788,1
515,1539,1
515,1613,1
515,1784,1
515,2104,1
515,2105,1
515,2106,1
515,2107,1
515,1979,1
515,2108,1
515,2109,1
515,1800,1
515,1966,1
515,1958,1
515,2110,1
515,2111,1
515,2112,1
515,2021,1
515,2080,1
515,2041,1
515,2113,1
515,2114,1
515,2115,1
515,2034,1
515,2116,1
515,2117,1
1130,46,1
1130,47,1
1130,515,1
1130,1131,1
1130,731,1
1130,1145,1
1131,46,1
1131,666,1
1131,138,1
1131,245,1
1131,1117,1
1131,730,1
1131,1130,1
1131,731,1
1131,1132,1
1131,1295,1
1131,1145,1
1131,1118,1
1131,1658,1
1131,810,1
1131,1733,1
1131,2118,1
1131,1848,1
1131,2119,1
1131,2120,1
1131,2121,1
731,619,1
731,45,1
731,46,1
731,47,1
731,50,1
731,138,1
731,382,1
731,1117,1
731,771,1
731,730,1
731,515,1
731,1131,1
731,1132,1
731,804,1
731,1295,1
731,530,1
731,1161,1
731,1004,1
731,532,1
731,739,1
731,1005,1
731,697,1
731,1379,1
731,1208,1
731,1670,1
731,559,-1
731,1239,1
731,1015,1
731,628,-1
731,762,1
731,1246,1
731,1275,1
731,1277,1
731,1281,1
731,1283,1
731,2005,1
731,746,1
731,2122,1
731,1603,1
731,2123,1
731,1597,1
880,36,1
880,42,1
880,43,1
880,46,1
880,616,1
880,74,1
880,994,1
880,500,-1
880,525,1
880,984,1
880,527,1
880,544,1
880,698,1
880,685,1
880,1319,1
880,883,1
880,701,-1
880,1389,-1
880,566,1
880,1008,1
880,1017,1
880,711,1
880,1025,1
880,1031,1
880,1040,1
880,989,1
880,1072,1
880,1076,1
880,2124,1
880,2125,1
516,7,1
516,39,1
516,46,1
516,47,1
516,50,1
516,56,1
516,58,1
516,59,1
516,76,1
516,105,1
516,107,1
516,109,1
516,114,1
516,120,1
516,126,1
516,138,1
516,152,1
516,161,1
516,189,1
516,206,1
516,209,1
516,210,1
516,216,1
516,221,1
516,228,1
516,233,1
516,238,1
516,241,1
516,242,1
516,248,1
516,252,1
516,255,1
516,765,1
516,266,1
516,267,1
516,298,1
516,302,1
516,323,1
516,330,1
516,354,-1
516,430,1
516,435,1
516,512,1
516,513,1
516,764,1
516,897,1
516,515,1
516,517,1
516,1133,1
516,519,1
516,521,1
516,524,1
516,500,1
516,1142,1
516,1000,1
516,900,1
516,648,-1
516,527,1
516,1155,1
516,620,1
516,735,1
516,777,1
516,501,1
516,778,1
516,1165,1
516,738,1
516,493,1
516,739,1
516,536,1
516,1196,1
516,1206,1
516,502,-1
516,537,1
516,538,1
516,539,1
516,1326,1
516,503,1
516,540,1
516,1792,1
516,1229,1
516,541,1
516,542,1
516,2126,1
516,2127,-1
516,2128,1
516,544,1
516,495,1
516,2129,1
516,906,1
516,2130,1
516,1651,1
516,893,1
516,798,1
516,2131,1
516,1429,1
516,2055,1
516,547,1
516,2132,1
516,911,1
516,1327,1
516,912,1
516,1591,1
516,2133,1
516,499,1
516,913,1
516,1652,1
516,2134,1
516,556,1
516,766,1
516,557,-1
516,916,1
516,558,1
516,1237,1
516,1328,1
516,1387,1
516,623,1
516,894,1
516,565,1
516,2103,1
516,2135,1
516,2020,1
516,1796,1
516,567,1
516,1797,1
516,1878,-1
516,1879,-1
516,1948,1
516,2136,1
516,2137,1
516,2015,1
516,569,1
516,1929,1
516,570,1
516,2032,-1
516,1009,1
516,504,1
516,1798,1
516,924,-1
516,784,-1
516,576,-1
516,577,-1
516,578,-1
516,925,1
516,926,1
516,2028,1
516,1332,1
516,1507,1
516,652,1
516,1558,1
516,1567,1
516,1569,1
516,654,1
516,939,1
516,941,1
516,945,1
516,1419,1
516,985,1
516,1884,-1
516,2138,1
516,1341,1
516,591,1
516,1626,1
516,1870,1
516,2033,1
516,2139,1
516,1886,1
516,1602,1
516,2140,1
516,1446,1
516,2141,1
516,2047,1
516,597,-1
516,2081,1
516,2087,1
516,872,-1
516,1481,1
516,606,1
516,612,-1
516,1482,1
516,662,1
516,664,1
516,665,1
516,2142,1
516,2143,1
516,2144,1
516,2145,1
516,2146,1
516,2147,1
516,2148,1
516,2149,1
516,2150,1
516,2151,1
516,2152,1
516,2153,1
516,2154,1
516,2155,1
516,2156,1
516,1849,1
516,2157,1
516,2158,1
516,2159,1
516,2160,-1
517,7,1
517,647,1
517,619,1
517,27,1
517,40,-1
517,46,1
517,770,1
517,74,1
517,77,1
517,126,1
517,130,1
517,138,1
517,142,1
517,161,1
517,206,1
517,330,1
517,382,1
517,516,-1
517,518,1
517,849,1
517,521,1
517,522,1
517,523,1
517,773,1
517,734,1
517,756,1
517,501,1
517,670,1
517,532,1
517,738,1
517,1196,1
517,537,1
517,539,1
517,543,1
517,544,1
517,545,1
517,549,1
517,685,1
517,1312,1
517,1592,1
517,496,1
517,1797,1
517,2161,1
517,2032,1
517,1777,1
517,1251,1
517,1271,1
517,1041,1
517,2162,1
517,1355,1
517,1765,1
517,2163,1
517,2005,1
518,27,1
518,43,-1
518,46,1
518,770,1
518,67,1
518,122,1
518,126,1
518,130,1
518,138,1
518,283,1
518,725,1
518,726,1
518,897,1
518,514,1
518,515,1
518,517,1
518,772,1
518,848,1
518,521,1
518,523,1
518,775,1
518,734,1
518,756,1
518,620,1
518,501,1
518,778,1
518,736,1
518,738,1
518,539,1
518,503,1
518,544,1
518,1982,1
518,906,1
518,698,1
518,685,1
518,499,1
518,557,-1
518,703,1
518,567,1
518,2015,1
518,575,-1
518,577,-1
518,578,-1
518,925,1
518,653,1
1132,46,1
1132,48,1
1132,134,1
1132,138,1
1132,376,1
1132,771,1
1132,515,1
1132,1131,1
1132,1139,1
1132,1295,1
1132,1649,1
1132,2039,1
1132,850,1
1132,1179,1
1132,1184,1
1132,1119,1
1132,1004,1
1132,1194,1
1132,739,1
1132,1731,1
1132,806,1
1132,1655,1
1132,1379,1
1132,1208,1
1132,1216,1
1132,1687,1
1132,1592,1
1132,1711,1
1132,1713,1
1132,1714,1
1132,917,1
1132,1218,1
1132,2164,1
1132,2165,1
1132,1248,1
1132,1276,1
1132,1799,1
1132,2166,1
1132,2167,1
1132,2090,1
1132,1784,1
1132,2168,1
1132,2104,1
1132,2169,1
1132,2170,1
1132,2171,1
1132,2172,1
1132,2173,1
1132,2174,1
1132,1125,1
1132,2175,1
1132,2105,1
1132,2176,1
1132,2177,1
1132,1859,1
1132,2178,1
1132,2092,1
1132,2179,1
1132,1221,1
1132,2180,1
1132,2181,1
1132,2106,1
804,34,1
804,46,1
804,70,1
804,138,1
804,728,1
804,729,1
804,776,1
804,779,1
804,1218,1
804,1859,1
804,2182,1
804,2183,1
804,2184,1
804,2185,1
804,2186,1
804,2187,1
804,2188,1
996,43,1
996,46,1
996,67,1
996,69,1
996,126,1
996,130,1
996,523,1
996,500,1
996,984,-1
996,527,1
996,902,1
996,530,1
996,777,1
996,532,1
996,503,1
996,857,1
996,1036,-1
1133,46,1
1133,770,1
1133,130,1
1133,513,1
1133,764,1
1133,726,1
1133,516,1
1133,517,1
1133,519,1
1133,523,1
1133,1141,1
1133,527,1
1133,539,1
1133,558,1
1133,2164,1
1133,567,1
1133,1532,1
519,7,1
519,16,-1
519,19,-1
519,26,1
519,30,-1
519,36,1
519,40,1
519,46,1
519,50,1
519,58,1
519,83,-1
519,105,1
519,107,1
519,109,1
519,124,-1
519,127,1
519,161,1
519,879,-1
519,171,-1
519,178,-1
519,206,1
519,216,-1
519,221,1
519,227,1
519,238,-1
519,243,-1
519,248,-1
519,267,1
519,275,-1
519,302,-1
519,340,-1
519,341,-1
519,343,-1
519,378,1
519,399,-1
519,430,1
519,1117,-1
519,764,-1
519,1385,-1
519,897,1
519,1133,1
519,520,-1
519,1136,-1
519,521,1
519,522,1
519,523,1
519,500,1
519,1141,-1
519,694,1
519,1149,1
519,1150,1
519,527,1
519,756,1
519,735,1
519,501,1
519,1165,1
519,1175,-1
519,736,1
519,1182,-1
519,1120,1
519,493,1
519,533,1
519,536,1
519,1197,-1
519,697,-1
519,539,1
519,1871,1
519,1326,1
519,1453,-1
519,503,1
519,683,1
519,684,1
519,1229,-1
519,541,1
519,543,1
519,2128,-1
519,544,1
519,2189,1
519,2129,-1
519,893,1
519,545,1
519,1230,-1
519,1793,-1
519,699,-1
519,548,-1
519,2132,1
519,690,-1
519,1755,1
519,911,1
519,1745,1
519,550,1
519,1312,1
519,551,1
519,2190,1
519,2191,1
519,1591,1
519,553,-1
519,1807,1
519,1652,1
519,1974,-1
519,556,1
519,1672,1
519,1684,1
519,1694,1
519,1237,-1
519,1592,-1
519,1328,1
519,649,-1
519,782,-1
519,1761,1
519,496,1
519,561,1
519,918,-1
519,1875,-1
519,919,1
519,884,1
519,702,-1
519,2192,-1
519,1811,-1
519,2193,1
519,2194,-1
519,2195,1
519,2196,1
519,1389,1
519,1737,-1
519,1601,-1
519,2197,-1
519,2198,-1
519,2199,1
519,2200,1
519,1329,1
519,2201,1
519,2202,1
519,2203,1
519,2204,1
519,2103,-1
519,2020,1
519,1877,-1
519,2205,1
519,2206,1
519,1855,-1
519,1484,1
519,1009,-1
519,504,-1
519,1798,1
519,572,1
519,1241,-1
519,1532,-1
519,2207,-1
519,2208,-1
519,1880,-1
519,2165,1
519,2209,1
519,769,1
519,580,1
519,1764,1
519,2210,1
519,925,1
519,2211,1
519,2212,1
519,2213,1
519,1331,1
519,1777,1
519,2214,1
519,2215,1
519,926,1
519,1242,1
519,1524,1
519,705,1
519,2216,1
519,1918,1
519,927,1
519,1790,1
519,2217,1
519,2028,1
519,2218,1
519,2045,1
519,2219,1
519,1533,1
519,1332,1
519,2220,1
519,2221,1
519,1749,1
519,928,1
519,2222,1
519,1919,1
519,706,-1
519,1243,-1
519,1010,-1
519,1507,-1
519,1518,-1
519,1556,-1
519,929,-1
519,652,-1
519,1488,-1
519,1920,-1
519,2223,-1
519,1209,-1
519,2224,-1
519,930,-1
519,895,-1
519,2225,-1
519,2226,-1
519,2227,-1
519,2228,-1
519,2229,-1
519,2230,-1
519,2231,-1
519,2232,-1
519,2233,-1
519,2234,-1
519,2235,-1
519,2236,-1
519,2237,-1
519,2238,-1
519,2239,-1
519,2240,-1
519,2241,-1
519,2242,-1
519,2243,-1
519,2244,-1
519,2245,-1
519,2246,-1
519,2247,-1
519,2248,-1
519,2249,-1
519,931,-1
519,1333,-1
519,2250,-1
519,2251,-1
519,932,-1
519,1210,-1
519,653,-1
519,2252,-1
519,933,-1
519,2253,-1
519,1485,-1
519,1911,-1
519,2254,-1
519,2255,-1
519,673,-1
519,2256,-1
519,2257,-1
519,2258,-1
519,2259,-1
519,2260,-1
519,2261,-1
519,2262,-1
519,2263,-1
519,2264,-1
519,2265,-1
519,2266,-1
519,707,-1
519,2267,-1
519,2268,-1
519,2269,-1
519,2270,-1
519,2271,-1
519,708,-1
520,7,1
520,46,1
520,50,1
520,616,1
520,76,1
520,267,1
520,500,1
520,756,1
520,535,1
520,536,1
520,503,1
520,540,1
520,921,1
